transaction_id,transaction_date,facility_name,department,spend_category,vendor_name,product_description,unit_price,quantity,total_amount,contract_type,ppi_flag
TXN-101399,2024-07-07,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,Medtronic,Ventilator — ICU,25921.64,1,25921.64,Local,False
TXN-101502,2024-07-07,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,GE Healthcare,ECG Machine — 12-Lead,7435.6,2,14871.2,GPO,False
TXN-103035,2024-07-07,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Baxter,Irrigation Solution — 3L,243.23,5,1216.15,Off-Contract,True
TXN-104795,2024-07-07,Riverside General Hospital,Vascular,Vascular,Boston Scientific,PTA Balloon Catheter,1204.38,1,1204.38,GPO,False
TXN-101047,2024-07-08,Memorial Regional Medical Center,Orthopedics,Orthopedics,DePuy Synthes,Bone Cement (40g),200.61,7,1404.27,Local,True
TXN-100079,2024-07-08,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Revision Knee Tibial Baseplate,5282.43,1,5282.43,GPO,True
TXN-105418,2024-07-08,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Wheelchair — Standard,2402.53,2,4805.06,GPO,False
TXN-101192,2024-07-08,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Transport Monitor,6328.75,1,6328.75,GPO,True
TXN-102158,2024-07-08,Riverside General Hospital,Surgical Supplies,Surgical Supplies,BD,Stapler Reload Cartridge (6-pack),1703.19,1,1703.19,GPO,False
TXN-100960,2024-07-08,Memorial Regional Medical Center,Orthopedics,Orthopedics,Zimmer Biomet,Intramedullary Nail — Tibial,1953.79,3,5861.37,Local,True
TXN-100623,2024-07-08,Riverside General Hospital,Orthopedics,Orthopedics,Medtronic,Surgical Power Drill — Ortho,4540.09,1,4540.09,GPO,True
TXN-103954,2024-07-08,Riverside General Hospital,Radiology,Radiology,GE Healthcare,CT Contrast Agent — Iodinated (case),604.49,9,5440.41,Local,False
TXN-104186,2024-07-09,Riverside General Hospital,Radiology,Radiology,GE Healthcare,CR Imaging Plate,2176.56,1,2176.56,GPO,False
TXN-101031,2024-07-09,Valley Health System — Main Campus,Orthopedics,Orthopedics,Arthrex,Spinal Rod System (Titanium),2699.45,1,2699.45,Local,True
TXN-103531,2024-07-09,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,Molnlycke,Bone Morphogenetic Protein Kit,19128.47,3,57385.41,Off-Contract,True
TXN-105279,2024-07-09,Riverside General Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Exam Gloves — Nitrile (case),335.28,2,670.56,GPO,False
TXN-103059,2024-07-09,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Bone Graft Substitute — DBM Putty,2579.28,1,2579.28,Local,False
TXN-100069,2024-07-09,St. Joseph's University Hospital,Orthopedics,Orthopedics,Stryker,Intramedullary Nail — Femoral,2801.34,8,22410.72,GPO,True
TXN-102976,2024-07-09,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Medtronic,Surgical Gloves — Sterile (case),353.57,15,5303.55,GPO,False
TXN-104565,2024-07-09,Valley Health System — Main Campus,Clinical Engineering Services,Clinical Engineering Services,Philips,Annual Safety Testing — OR Suite,7141.5,2,14283.0,Local,False
TXN-105118,2024-07-09,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,Baxter,Thermometer — Digital (each),123.8,1,123.8,GPO,False
TXN-100798,2024-07-09,Valley Health System — Main Campus,Orthopedics,Orthopedics,DePuy Synthes,Primary Total Knee System,8975.57,1,8975.57,Off-Contract,True
TXN-100592,2024-07-09,Memorial Regional Medical Center,Orthopedics,Orthopedics,Medtronic,Primary Total Hip System,8709.7,3,26129.1,GPO,True
TXN-100325,2024-07-10,Northside Community Hospital,Orthopedics,Orthopedics,Stryker,Surgical Power Drill — Ortho,5646.94,1,5646.94,Local,True
TXN-101611,2024-07-10,Northside Community Hospital,Biomedical Equipment,Biomedical Equipment,Philips,Pulse Oximeter — Portable,892.64,1,892.64,GPO,True
TXN-102926,2024-07-10,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Specimen Container — Sterile (case),309.62,3,928.86,GPO,False
TXN-103099,2024-07-10,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Bone Graft Substitute — DBM Putty,3414.18,1,3414.18,Off-Contract,False
TXN-100005,2024-07-10,Riverside General Hospital,Orthopedics,Orthopedics,Smith+Nephew,Meniscal Repair Device,1031.93,2,2063.86,Local,True
TXN-103329,2024-07-10,Riverside General Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Skin Substitute — Bioengineered (per cm²),2637.91,4,10551.64,Local,True
TXN-105470,2024-07-10,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Baxter,Hand Sanitizer — Wall Mount (case),418.63,1,418.63,GPO,False
TXN-100937,2024-07-11,Memorial Regional Medical Center,Orthopedics,Orthopedics,Smith+Nephew,Partial Knee Unicompartmental System,6315.76,4,25263.04,Local,True
TXN-104150,2024-07-11,Memorial Regional Medical Center,Radiology,Radiology,Siemens Healthineers,Ultrasound Probe — Linear,4811.41,1,4811.41,GPO,False
TXN-100649,2024-07-11,Riverside General Hospital,Orthopedics,Orthopedics,DePuy Synthes,Revision Knee Tibial Baseplate,5983.22,3,17949.66,Local,True
TXN-102982,2024-07-11,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Energy Device — Ultrasonic Shears,2183.6,12,26203.2,Local,False
TXN-104698,2024-07-11,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,Vascular Graft — PTFE,5135.96,1,5135.96,GPO,True
TXN-102802,2024-07-11,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Cardinal Health,Stapler Reload Cartridge (6-pack),971.83,1,971.83,Local,False
TXN-102606,2024-07-11,Riverside General Hospital,Surgical Supplies,Surgical Supplies,B.Braun,Irrigation Solution — 3L,220.48,3,661.44,GPO,False
TXN-101129,2024-07-11,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,ECG Machine — 12-Lead,6344.19,1,6344.19,GPO,False
TXN-102614,2024-07-12,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Baxter,Surgical Gloves — Sterile (case),575.05,17,9775.85,GPO,False
TXN-101922,2024-07-12,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Cardinal Health,Laparoscopic Trocar Set,1228.82,2,2457.64,GPO,False
TXN-104683,2024-07-12,Valley Health System — Main Campus,Vascular,Vascular,Teleflex,Introducer Sheath Set,298.26,2,596.52,GPO,False
TXN-101048,2024-07-12,Valley Health System — Main Campus,Orthopedics,Orthopedics,DePuy Synthes,Cervical Interbody Fusion Cage,3692.35,1,3692.35,Local,True
TXN-101383,2024-07-12,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,Medtronic,Fluid Warmer System,5161.05,1,5161.05,Local,False
TXN-100689,2024-07-12,Memorial Regional Medical Center,Orthopedics,Orthopedics,DePuy Synthes,Thoracolumbar Pedicle Screw Set,3179.91,3,9539.73,Local,True
TXN-101094,2024-07-12,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Primary Total Hip System,8511.54,4,34046.16,Off-Contract,True
TXN-103650,2024-07-12,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Amniotic Membrane Allograft,5254.33,1,5254.33,GPO,True
TXN-103464,2024-07-13,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Skin Substitute — Bioengineered (per cm²),3919.94,3,11759.82,Off-Contract,False
TXN-100645,2024-07-13,Riverside General Hospital,Orthopedics,Orthopedics,Arthrex,Shoulder Arthroplasty System,5339.24,3,16017.72,GPO,True
TXN-100307,2024-07-13,Riverside General Hospital,Orthopedics,Orthopedics,Arthrex,Locking Plate System — Distal Radius,2143.27,4,8573.08,Off-Contract,True
TXN-104208,2024-07-13,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Sodexo,Calibration Service — Defibrillators,1077.96,1,1077.96,Local,False
TXN-103069,2024-07-13,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Amniotic Membrane Allograft,2611.83,4,10447.32,Local,False
TXN-101452,2024-07-14,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,Agiliti,Defibrillator — Biphasic,14137.52,3,42412.56,Local,False
TXN-104858,2024-07-14,St. Joseph's University Hospital,Vascular,Vascular,BD,Drug-Eluting Stent,5234.79,5,26173.95,Local,True
TXN-102499,2024-07-14,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Stapler Reload Cartridge (6-pack),1417.99,2,2835.98,Local,False
TXN-100324,2024-07-14,Memorial Regional Medical Center,Orthopedics,Orthopedics,Medtronic,Intramedullary Nail — Tibial,1777.39,3,5332.17,Off-Contract,True
TXN-100210,2024-07-14,Valley Health System — Main Campus,Orthopedics,Orthopedics,Medtronic,Bone Cement (40g),276.51,1,276.51,Off-Contract,True
TXN-102410,2024-07-14,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Scalpel — Disposable (box),209.32,2,418.64,Local,False
TXN-100450,2024-07-14,Riverside General Hospital,Orthopedics,Orthopedics,Stryker,Intramedullary Nail — Femoral,1733.3,7,12133.1,Local,True
TXN-102447,2024-07-14,Northside Community Hospital,Surgical Supplies,Surgical Supplies,BD,Stapler Reload Cartridge (6-pack),952.96,11,10482.56,GPO,False
TXN-100861,2024-07-14,Riverside General Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Revision Knee Tibial Baseplate,6055.28,1,6055.28,Local,True
TXN-105273,2024-07-15,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Baxter,Exam Gloves — Nitrile (case),318.89,4,1275.56,GPO,False
TXN-103378,2024-07-15,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Hemostatic Matrix (5mL),2005.18,3,6015.54,Local,True
TXN-104247,2024-07-15,Memorial Regional Medical Center,Clinical Engineering Services,Clinical Engineering Services,Sodexo,PM Service — Ventilators (quarterly),6791.99,2,13583.98,Local,False
TXN-101052,2024-07-15,Northside Community Hospital,Orthopedics,Orthopedics,DePuy Synthes,Revision Hip Stem Component,10275.14,1,10275.14,GPO,True
TXN-104530,2024-07-16,Valley Health System — Main Campus,Clinical Engineering Services,Clinical Engineering Services,Sodexo,Biomedical Equipment Inspection,1358.93,1,1358.93,Local,False
TXN-101616,2024-07-16,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Sequential Compression Device,1956.24,1,1956.24,GPO,False
TXN-100800,2024-07-16,Riverside General Hospital,Orthopedics,Orthopedics,Smith+Nephew,Spinal Rod System (Titanium),2645.24,3,7935.72,Local,True
TXN-102393,2024-07-16,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Stapler Reload Cartridge (6-pack),1020.32,2,2040.64,GPO,False
TXN-105325,2024-07-16,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Walker — Folding,971.48,2,1942.96,Off-Contract,False
TXN-103028,2024-07-16,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,B.Braun,Specimen Container — Sterile (case),226.53,2,453.06,Local,False
TXN-103616,2024-07-16,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Amniotic Membrane Allograft,6085.19,7,42596.33,GPO,False
TXN-101445,2024-07-16,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,ECG Machine — 12-Lead,6995.73,1,6995.73,Off-Contract,True
TXN-105075,2024-07-16,St. Joseph's University Hospital,Vascular,Vascular,Boston Scientific,PTA Balloon Catheter,1742.69,1,1742.69,GPO,False
TXN-100888,2024-07-17,St. Joseph's University Hospital,Orthopedics,Orthopedics,Stryker,Meniscal Repair Device,1298.41,3,3895.23,Off-Contract,True
TXN-102642,2024-07-17,Riverside General Hospital,Surgical Supplies,Surgical Supplies,B.Braun,Energy Device — Ultrasonic Shears,2053.73,8,16429.84,GPO,False
TXN-105386,2024-07-17,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Thermometer — Digital (each),135.95,4,543.8,GPO,False
TXN-101417,2024-07-17,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,BD,ECG Machine — 12-Lead,4954.24,2,9908.48,GPO,False
TXN-103892,2024-07-17,Northside Community Hospital,Radiology,Radiology,GE Healthcare,PACS Storage License — Annual,6490.31,3,19470.93,GPO,False
TXN-100777,2024-07-17,Riverside General Hospital,Orthopedics,Orthopedics,Globus Medical,Revision Knee Tibial Baseplate,8517.77,1,8517.77,Off-Contract,True
TXN-103544,2024-07-17,Riverside General Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Platelet-Rich Plasma Prep Kit,1901.79,2,3803.58,GPO,False
TXN-101706,2024-07-17,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Boston Scientific,Drape — Surgical (case),620.05,3,1860.15,GPO,False
TXN-104952,2024-07-17,Memorial Regional Medical Center,Vascular,Vascular,Teleflex,PTA Balloon Catheter,2399.61,2,4799.22,Local,False
TXN-103475,2024-07-17,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Hemostatic Matrix (5mL),1375.75,1,1375.75,GPO,True
TXN-104942,2024-07-17,Riverside General Hospital,Vascular,Vascular,Medtronic,Central Venous Catheter Kit,319.53,2,639.06,GPO,True
TXN-101463,2024-07-18,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,BD,Surgical Headlight — LED,2875.37,3,8626.11,GPO,False
TXN-105596,2024-07-18,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Thermometer — Digital (each),87.83,4,351.32,Off-Contract,False
TXN-101631,2024-07-18,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Patient Monitor — Bedside,4808.04,3,14424.12,Local,False
TXN-102367,2024-07-18,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Suture — Absorbable (box),458.48,5,2292.4,Off-Contract,False
TXN-101136,2024-07-18,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Electrosurgical Unit,8242.34,2,16484.68,GPO,False
TXN-100486,2024-07-18,Memorial Regional Medical Center,Orthopedics,Orthopedics,Smith+Nephew,Cervical Interbody Fusion Cage,3893.54,1,3893.54,GPO,True
TXN-103585,2024-07-18,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Bone Graft Substitute — DBM Putty,3630.28,3,10890.84,GPO,True
TXN-105140,2024-07-18,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Teleflex,Face Mask — Surgical (case),322.34,8,2578.72,GPO,False
TXN-102867,2024-07-19,Riverside General Hospital,Surgical Supplies,Surgical Supplies,B.Braun,Surgical Drain — Closed Suction,168.59,5,842.95,GPO,False
TXN-104287,2024-07-19,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Sodexo,PM Service — Ventilators (quarterly),8611.92,3,25835.76,Local,False
TXN-100900,2024-07-19,Valley Health System — Main Campus,Orthopedics,Orthopedics,Medtronic,Intramedullary Nail — Tibial,3036.19,2,6072.38,Local,True
TXN-103834,2024-07-19,Riverside General Hospital,Radiology,Radiology,Hologic,Biopsy Needle — CT-Guided (box),406.66,2,813.32,GPO,False
TXN-102645,2024-07-19,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,B.Braun,Surgical Gloves — Sterile (case),540.99,4,2163.96,GPO,False
TXN-100989,2024-07-19,St. Joseph's University Hospital,Orthopedics,Orthopedics,Medtronic,Cervical Interbody Fusion Cage,2807.62,1,2807.62,GPO,True
TXN-100138,2024-07-19,St. Joseph's University Hospital,Orthopedics,Orthopedics,Medtronic,Partial Knee Unicompartmental System,6295.95,1,6295.95,Local,True
TXN-104818,2024-07-20,Memorial Regional Medical Center,Vascular,Vascular,Teleflex,PTA Balloon Catheter,3670.89,2,7341.78,Off-Contract,False
TXN-102821,2024-07-20,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Baxter,Specimen Container — Sterile (case),278.23,8,2225.84,Local,False
TXN-104135,2024-07-20,St. Joseph's University Hospital,Radiology,Radiology,Hologic,CR Imaging Plate,3328.64,1,3328.64,Off-Contract,False
TXN-104035,2024-07-20,St. Joseph's University Hospital,Radiology,Radiology,GE Healthcare,X-Ray Cassette — Digital DR Panel,11153.82,2,22307.64,GPO,False
TXN-103869,2024-07-20,Riverside General Hospital,Radiology,Radiology,Siemens Healthineers,MRI Contrast Agent — Gadolinium (case),671.88,5,3359.4,Local,False
TXN-103977,2024-07-20,Valley Health System — Main Campus,Radiology,Radiology,GE Healthcare,X-Ray Cassette — Digital DR Panel,10813.16,4,43252.64,Off-Contract,False
TXN-102774,2024-07-20,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Boston Scientific,Energy Device — Ultrasonic Shears,1903.36,3,5710.08,GPO,False
TXN-100823,2024-07-20,Memorial Regional Medical Center,Orthopedics,Orthopedics,NuVasive,Bone Cement (40g),206.95,5,1034.75,GPO,True
TXN-101784,2024-07-20,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Laparoscopic Trocar Set,1899.64,3,5698.92,GPO,False
TXN-102042,2024-07-21,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Gloves — Sterile (case),557.27,1,557.27,GPO,False
TXN-103715,2024-07-21,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Platelet-Rich Plasma Prep Kit,1610.26,1,1610.26,Off-Contract,False
TXN-103254,2024-07-21,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Molnlycke,Bone Graft Substitute — DBM Putty,4952.57,1,4952.57,GPO,True
TXN-100044,2024-07-21,St. Joseph's University Hospital,Orthopedics,Orthopedics,DePuy Synthes,Reverse Shoulder System,8802.99,1,8802.99,Off-Contract,True
TXN-103566,2024-07-21,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Antimicrobial Silver Dressing (box),767.53,2,1535.06,Local,True
TXN-104779,2024-07-21,Valley Health System — Main Campus,Vascular,Vascular,Abbott,Dialysis Catheter Kit,578.93,1,578.93,GPO,False
TXN-105321,2024-07-22,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,BD,Linen — Disposable Underpads (case),458.48,5,2292.4,Local,False
